,IE00B3QDMK77,LU3270886024,LU1861128574,LU0348740696,LU2208987508,LU2208987680,LU2208987763,ES0108192008,ES0108203003,ES0108232002,ES0108240005,ES0108193006,ES0108373004,LU0920839346,LU1254136416,LU0414045822,LU1548497699,LU0158827518,LU0256840447,LU1363153823,LU1205638155,LU1143164405,LU1070113664,LU0348826909,LU1400637036,LU1387904524,LU0933100983,LU1019963369,LU1282651980,IE00BDT57Y96,IE00B5B5L056,IE00B1Z6D669,LU2720182869,LU1890834598,LU2286300988,LU2364421367,LU2387748960,LU2399975627,ES0108283005,LU2958546181,LU0348784041,LU2637966677,LU3034474745,LU3034474828,LU3034475049,LU3034475122,LU1462192417,LU1462192250,LU1228143191,LU0739342060,LU0920839429,LU1602091867,LU0348753244,DE000A2DU1Y2,LU1462192680,LU0158828326,LU1459823677,LU1459823750,LU0414046390,LU0256840793,LU2089280825,LU2089281393,LU2514904908,LU2514905038,LU2514905111,LU2829845630
1999-11-29,,,,,,,,,,,,,,,,,,,106.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.43,,,,,,
1999-11-30,,,,,,,,,,,,,,,,,,,104.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4461,,,,,,106.81,,,,,,
1999-12-01,,,,,,,,,,,,,,,,,,,104.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.88,,,,,,
1999-12-02,,,,,,,,,,,,,,,,,,,106.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.44,,,,,,
1999-12-03,,,,,,,,,,,,,,,,,,,107.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.42,,,,,,
1999-12-06,,,,,,,,,,,,,,,,,,,110.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.49,,,,,,
1999-12-07,,,,,,,,,,,,,,,,,,,111.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.87,,,,,,
1999-12-08,,,,,,,,,,,,,,,,,,,111.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.79,,,,,,
1999-12-09,,,,,,,,,,,,,,,,,,,113.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.13,,,,,,
1999-12-10,,,,,,,,,,,,,,,,,,,112.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.59,,,,,,
1999-12-13,,,,,,,,,,,,,,,,,,,113.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.05,,,,,,
1999-12-14,,,,,,,,,,,,,,,,,,,113.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.34,,,,,,
1999-12-15,,,,,,,,,,,,,,,,,,,114.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.24,,,,,,
1999-12-16,,,,,,,,,,,,,,,,,,,113.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.81,,,,,,
1999-12-17,,,,,,,,,,,,,,,,,,,115.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.26,,,,,,
1999-12-20,,,,,,,,,,,,,,,,,,,115.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.99,,,,,,
1999-12-21,,,,,,,,,,,,,,,,,,,116.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.54,,,,,,
1999-12-22,,,,,,,,,,,,,,,,,,,117.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.65,,,,,,
1999-12-23,,,,,,,,,,,,,,,,,,,119.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.56,,,,,,
1999-12-24,,,,,,,,,,,,,,,,,,,119.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.56,,,,,,
1999-12-27,,,,,,,,,,,,,,,,,,,121.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.67,,,,,,
1999-12-28,,,,,,,,,,,,,,,,,,,119.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,,,,
1999-12-29,,,,,,,,,,,,,,,,,,,120.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.97,,,,,,
1999-12-30,,,,,,,,,,,,,,,,,,,122.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.78,,,,,,
1999-12-31,,,,,,,,,,,,,,,,,,,122.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.90105,,,,,,124.78,,,,,,
2000-01-03,,,,,,,,,,,,,,,,,,,125.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.07178,,,,,,127.82,,,,,,
2000-01-04,,,,,,,,,,,,,,,,,,,118.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.22371,,,,,,120.28,,,,,,
2000-01-05,,,,,,,,,,,,,,,,,,,114.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.54069,,,,,,117.03,,,,,,
2000-01-06,,,,,,,,,,,,,,,,,,,114.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44071,,,,,,117.03,,,,,,
2000-01-07,,,,,,,,,,,,,,,,,,,114.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.54972,,,,,,116.2,,,,,,
2000-01-10,,,,,,,,,,,,,,,,,,,118.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.16052,,,,,,120.36,,,,,,
2000-01-11,,,,,,,,,,,,,,,,,,,117.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.15952,,,,,,119.66,,,,,,
2000-01-12,,,,,,,,,,,,,,,,,,,116.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.86157,,,,,,118.86,,,,,,
2000-01-13,,,,,,,,,,,,,,,,,,,118.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.02555,,,,,,121.14,,,,,,
2000-01-14,,,,,,,,,,,,,,,,,,,120.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.06855,,,,,,122.81,,,,,,
2000-01-17,,,,,,,,,,,,,,,,,,,122.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2393,,,,,,125.03,,,,,,
2000-01-18,,,,,,,,,,,,,,,,,,,124.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.33727,,,,,,126.71,,,,,,
2000-01-19,,,,,,,,,,,,,,,,,,,124.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.85245,,,,,,126.71,,,,,,
2000-01-20,,,,,,,,,,,,,,,,,,,123.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9944,,,,,,125.37,,,,,,
2000-01-21,,,,,,,,,,,,,,,,,,,121.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.89445,,,,,,123.6,,,,,,
2000-01-24,,,,,,,,,,,,,,,,,,,122.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.24109,,,,,,124.68,,,,,,
2000-01-25,,,,,,,,,,,,,,,,,,,120.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.91028,,,,,,123.08,,,,,,
2000-01-26,,,,,,,,,,,,,,,,,,,122.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.98624,,,,,,124.27,,,,,,
2000-01-27,,,,,,,,,,,,,,,,,,,122.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.15015,,,,,,125.14,,,,,,
2000-01-28,,,,,,,,,,,,,,,,,,,124.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.46796,,,,,,127.14,,,,,,
2000-01-31,,,,,,,,,,,,,,,,,,,122.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.12197,,,,,,124.92,,,,,,
2000-02-01,,,,,,,,,,,,,,,,,,,124.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.36282,,,,,,127.25,,,,,,
2000-02-02,,,,,,,,,,,,,,,,,,,127.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.55969,,,,,,129.69,,,,,,
2000-02-03,,,,,,,,,,,,,,,,,,,129.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.67961,,,,,,131.56,,,,,,
2000-02-04,,,,,,,,,,,,,,,,,,,133.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8435,,,,,,136.35,,,,,,
2000-02-07,,,,,,,,,,,,,,,,,,,135.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.84923,,,,,,137.85,,,,,,
2000-02-08,,,,,,,,,,,,,,,,,,,133.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.80428,,,,,,135.69,,,,,,
2000-02-09,,,,,,,,,,,,,,,,,,,140.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.16595,,,,,,143.35,,,,,,
2000-02-10,,,,,,,,,,,,,,,,,,,138.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.87924,,,,,,140.64,,,,,,
2000-02-11,,,,,,,,,,,,,,,,,,,141.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.06506,,,,,,144.14,,,,,,
2000-02-14,,,,,,,,,,,,,,,,,,,140.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.82904,,,,,,142.88,,,,,,
2000-02-15,,,,,,,,,,,,,,,,,,,138.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.76213,,,,,,141.41,,,,,,
2000-02-16,,,,,,,,,,,,,,,,,,,136.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.69522,,,,,,138.77,,,,,,
2000-02-17,,,,,,,,,,,,,,,,,,,136.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.93595,,,,,,138.96,,,,,,
2000-02-18,,,,,,,,,,,,,,,,,,,138.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.34147,,,,,,141.21,,,,,,
2000-02-21,,,,,,,,,,,,,,,,,,,134.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.01758,,,,,,137.31,,,,,,
2000-02-22,,,,,,,,,,,,,,,,,,,137.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.23629,,,,,,139.61,,,,,,
2000-02-23,,,,,,,,,,,,,,,,,,,137.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.34515,,,,,,140.26,,,,,,
2000-02-24,,,,,,,,,,,,,,,,,,,140.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.58581,,,,,,143.31,,,,,,
2000-02-25,,,,,,,,,,,,,,,,,,,141.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.58481,,,,,,143.97,,,,,,
2000-02-28,,,,,,,,,,,,,,,,,,,139.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.59045,,,,,,141.9,,,,,,
2000-02-29,,,,,,,,,,,,,,,,,,,140.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6224,,,,,,143.01,,,,,,
2000-03-01,,,,,,,,,,,,,,,,,,,140.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.91821,,,,,,142.98,,,,,,
2000-03-02,,,,,,,,,,,,,,,,,,,141.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.81864,,,,,,144.3,,,,,,
2000-03-03,,,,,,,,,,,,,,,,,,,145.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.08149,,,,,,148.25,,,,,,
2000-03-06,,,,,,,,,,,,,,,,,,,148.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61446,,,,,,150.83,,,,,,
2000-03-07,,,,,,,,,,,,,,,,,,,148.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.72669,,,,,,150.78,,,,,,
2000-03-08,,,,,,,,,,,,,,,,,,,146.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.55651,,,,,,149.27,,,,,,
2000-03-09,,,,,,,,,,,,,,,,,,,145.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4654,,,,,,147.84,,,,,,
2000-03-10,,,,,,,,,,,,,,,,,,,147.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.86002,,,,,,149.95,,,,,,
2000-03-13,,,,,,,,,,,,,,,,,,,144.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4821,,,,,,147.43,,,,,,
2000-03-14,,,,,,,,,,,,,,,,,,,143.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.52654,,,,,,145.69,,,,,,
2000-03-15,,,,,,,,,,,,,,,,,,,141.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.22087,,,,,,143.73,,,,,,
2000-03-16,,,,,,,,,,,,,,,,,,,139.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0959,,,,,,142.23,,,,,,
2000-03-17,,,,,,,,,,,,,,,,,,,142.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.64857,,,,,,145.37,,,,,,
2000-03-20,,,,,,,,,,,,,,,,,,,142.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.66598,,,,,,145.03,,,,,,
2000-03-21,,,,,,,,,,,,,,,,,,,141.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.33,,,,,,
2000-03-22,,,,,,,,,,,,,,,,,,,143.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.16136,,,,,,146.26,,,,,,
2000-03-23,,,,,,,,,,,,,,,,,,,140.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.08157,,,,,,143.37,,,,,,
2000-03-24,,,,,,,,,,,,,,,,,,,140.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.37,,,,,,
2000-03-27,,,,,,,,,,,,,,,,,,,144.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.23368,,,,,,146.91,,,,,,
2000-03-28,,,,,,,,,,,,,,,,,,,145.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.391,,,,,,148.19,,,,,,
2000-03-29,,,,,,,,,,,,,,,,,,,145.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.24348,,,,,,147.89,,,,,,
2000-03-30,,,,,,,,,,,,,,,,,,,142.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.84757,,,,,,145.47,,,,,,
2000-03-31,,,,,,,,,,,,,,,,,,,139.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.67749,,,,,,141.68,,,,,,
2000-04-03,,,,,,,,,,,,,,,,,,,138.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.87531,,,,,,141.37,,,,,,
2000-04-04,,,,,,,,,,,,,,,,,,,137.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9421,,,,,,140.09,,,,,,
2000-04-05,,,,,,,,,,,,,,,,,,,135.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4332,,,,,,138.0,,,,,,
2000-04-06,,,,,,,,,,,,,,,,,,,137.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.60159,,,,,,139.67,,,,,,
2000-04-07,,,,,,,,,,,,,,,,,,,139.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.96187,,,,,,142.27,,,,,,
2000-04-10,,,,,,,,,,,,,,,,,,,142.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.17091,,,,,,145.24,,,,,,
2000-04-11,,,,,,,,,,,,,,,,,,,139.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.91038,,,,,,141.86,,,,,,
2000-04-12,,,,,,,,,,,,,,,,,,,138.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.79658,,,,,,141.4,,,,,,
2000-04-13,,,,,,,,,,,,,,,,,,,136.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.25393,,,,,,139.0,,,,,,
2000-04-14,,,,,,,,,,,,,,,,,,,137.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.26429,,,,,,139.54,,,,,,
2000-04-17,,,,,,,,,,,,,,,,,,,130.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.42392,,,,,,133.14,,,,,,
2000-04-18,,,,,,,,,,,,,,,,,,,134.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.96465,,,,,,136.74,,,,,,
2000-04-19,,,,,,,,,,,,,,,,,,,135.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3361,,,,,,138.16,,,,,,
2000-04-20,,,,,,,,,,,,,,,,,,,135.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4593,,,,,,138.16,,,,,,
2000-04-21,,,,,,,,,,,,,,,,,,,135.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.45837,,,,,,138.16,,,,,,
2000-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.45302,,,,,,,,,,,,
2000-04-25,,,,,,,,,,,,,,,,,,,135.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3844,,,,,,138.41,,,,,,
2000-04-26,,,,,,,,,,,,,,,,,,,140.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.73321,,,,,,142.97,,,,,,
2000-04-27,,,,,,,,,,,,,,,,,,,140.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.91278,,,,,,142.82,,,,,,
2000-04-28,,,,,,,,,,,,,,,,,,,141.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.13747,,,,,,143.68,,,,,,
2000-05-02,,,,,,,,,,,,,,,,,,,141.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.37931,,,,,,143.65,,,,,,
2000-05-03,,,,,,,,,,,,,,,,,,,144.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.32198,,,,,,146.83,,,,,,
2000-05-04,,,,,,,,,,,,,,,,,,,142.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.09547,,,,,,145.48,,,,,,
2000-05-05,,,,,,,,,,,,,,,,,,,142.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0156,,,,,,145.48,,,,,,
2000-05-08,,,,,,,,,,,,,,,,,,,143.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.88615,,,,,,145.71,,,,,,
2000-05-09,,,,,,,,,,,,,,,,,,,141.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.88524,,,,,,143.9,,,,,,
2000-05-10,,,,,,,,,,,,,,,,,,,140.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.73771,,,,,,143.18,,,,,,
2000-05-11,,,,,,,,,,,,,,,,,,,136.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.28571,,,,,,139.19,,,,,,
2000-05-12,,,,,,,,,,,,,,,,,,,136.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.65695,,,,,,139.19,,,,,,
2000-05-15,,,,,,,,,,,,,,,,,,,141.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.66287,,,,,,143.58,,,,,,
2000-05-16,,,,,,,,,,,,,,,,,,,142.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9664,,,,,,145.16,,,,,,
2000-05-17,,,,,,,,,,,,,,,,,,,142.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.97676,,,,,,144.98,,,,,,
2000-05-18,,,,,,,,,,,,,,,,,,,141.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.84054,,,,,,144.16,,,,,,
2000-05-19,,,,,,,,,,,,,,,,,,,139.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.50138,,,,,,142.03,,,,,,
2000-05-22,,,,,,,,,,,,,,,,,,,135.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.96619,,,,,,137.83,,,,,,
2000-05-23,,,,,,,,,,,,,,,,,,,135.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.92019,,,,,,137.83,,,,,,
2000-05-24,,,,,,,,,,,,,,,,,,,132.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.70511,,,,,,135.29,,,,,,
2000-05-25,,,,,,,,,,,,,,,,,,,135.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.12132,,,,,,137.46,,,,,,
2000-05-26,,,,,,,,,,,,,,,,,,,134.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.99642,,,,,,136.87,,,,,,
2000-05-29,,,,,,,,,,,,,,,,,,,136.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.29547,,,,,,139.11,,,,,,
2000-05-30,,,,,,,,,,,,,,,,,,,137.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.41855,,,,,,140.49,,,,,,
2000-05-31,,,,,,,,,,,,,,,,,,,139.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.72197,,,,,,142.1,,,,,,
2000-06-01,,,,,,,,,,,,,,,,,,,137.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.58561,,,,,,140.45,,,,,,
2000-06-02,,,,,,,,,,,,,,,,,,,142.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.855,,,,,,145.47,,,,,,
2000-06-05,,,,,,,,,,,,,,,,,,,142.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.25513,,,,,,145.47,,,,,,
2000-06-06,,,,,,,,,,,,,,,,,,,144.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.34416,,,,,,147.51,,,,,,
2000-06-07,,,,,,,,,,,,,,,,,,,144.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.06132,,,,,,147.51,,,,,,
2000-06-08,,,,,,,,,,,,,,,,,,,144.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.33065,,,,,,147.51,,,,,,
2000-06-09,,,,,,,,,,,,,,,,,,,141.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.16051,,,,,,144.43,,,,,,
2000-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.18871,,,,,,,,,,,,
2000-06-13,,,,,,,,,,,,,,,,,,,142.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.08619,,,,,,145.35,,,,,,
2000-06-14,,,,,,,,,,,,,,,,,,,143.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.01748,,,,,,146.27,,,,,,
2000-06-15,,,,,,,,,,,,,,,,,,,144.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.12903,,,,,,147.3,,,,,,
2000-06-16,,,,,,,,,,,,,,,,,,,143.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.07158,,,,,,146.2,,,,,,
2000-06-19,,,,,,,,,,,,,,,,,,,142.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9984,,,,,,145.11,,,,,,
2000-06-20,,,,,,,,,,,,,,,,,,,143.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2451,,,,,,146.01,,,,,,
2000-06-21,,,,,,,,,,,,,,,,,,,142.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.10882,,,,,,145.01,,,,,,
2000-06-22,,,,,,,,,,,,,,,,,,,142.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.96127,,,,,,145.01,,,,,,
2000-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.81374,,,,,,,,,,,,
2000-06-26,,,,,,,,,,,,,,,,,,,141.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.67303,,,,,,144.43,,,,,,
2000-06-27,,,,,,,,,,,,,,,,,,,141.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.63814,,,,,,143.56,,,,,,
2000-06-28,,,,,,,,,,,,,,,,,,,140.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.58072,,,,,,143.34,,,,,,
2000-06-29,,,,,,,,,,,,,,,,,,,139.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.37691,,,,,,141.96,,,,,,
2000-06-30,,,,,,,,,,,,,,,,,,,139.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.31951,,,,,,142.23,,,,,,
2000-07-03,,,,,,,,,,,,,,,,,,,139.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.44955,,,,,,142.5,,,,,,
2000-07-04,,,,,,,,,,,,,,,,,,,143.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6966,,,,,,145.74,,,,,,
2000-07-05,,,,,,,,,,,,,,,,,,,143.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.69593,,,,,,146.01,,,,,,
2000-07-06,,,,,,,,,,,,,,,,,,,141.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.47006,,,,,,143.98,,,,,,
2000-07-07,,,,,,,,,,,,,,,,,,,141.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.62702,,,,,,143.98,,,,,,
2000-07-10,,,,,,,,,,,,,,,,,,,145.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.80204,,,,,,148.03,,,,,,
2000-07-11,,,,,,,,,,,,,,,,,,,144.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.72256,,,,,,147.2,,,,,,
2000-07-12,,,,,,,,,,,,,,,,,,,145.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.90201,,,,,,147.99,,,,,,
2000-07-13,,,,,,,,,,,,,,,,,,,145.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.92385,,,,,,148.39,,,,,,
2000-07-14,,,,,,,,,,,,,,,,,,,148.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1033,,,,,,151.39,,,,,,
